BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
12895,11,0.0,2009,10008593,Nov
12896,11,0.0,2009,10010698,Nov
12897,11,0.0,2009,10023471,Nov
12898,11,0.0,2009,10023516,Nov
12899,11,0.0,2009,10022167,Nov
12900,11,0.0,2009,10027381,Nov
12901,11,0.0,2009,10011981,Nov
12902,11,0.0,2009,10006093,Nov
12903,11,0.0,2009,10003749,Nov
12904,11,0.0,2009,10004255,Nov
12905,11,0.0,2009,10026581,Nov
12906,11,0.0,2009,10025284,Nov
12907,11,0.0,2009,10023489,Nov
12908,11,0.0,2009,10019678,Nov
12909,11,0.0,2009,10026522,Nov
12910,11,0.0,2009,10025287,Nov
12911,11,0.0,2009,10016564,Nov
12912,11,0.0,2009,10020639,Nov
12913,11,0.0,2009,10007591,Nov
12914,11,0.0,2009,10025038,Nov
12915,11,0.0,2009,10025304,Nov
12916,11,0.0,2009,10024010,Nov
12917,11,0.0,2009,10018867,Nov
12918,11,0.0,2009,10025248,Nov
12919,11,0.0,2009,10018580,Nov
12920,11,0.0,2009,10019664,Nov
12921,11,0.0,2009,10007123,Nov
12922,11,0.0,2009,10026078,Nov
12923,11,0.0,2009,10000466,Nov
12924,11,0.0,2009,10019388,Nov
12925,11,0.0,2009,10020663,Nov
12926,11,0.0,2009,10017852,Nov
12927,11,0.0,2009,10025778,Nov
12928,11,0.0,2009,10013188,Nov
12929,11,0.0,2009,10015275,Nov
12930,11,0.0,2009,10020662,Nov
12931,11,0.0,2009,10017553,Nov
12932,11,0.0,2009,10010935,Nov
12933,11,0.0,2009,10007566,Nov
12934,11,0.0,2009,10021179,Nov
12935,11,0.0,2009,10008134,Nov
12936,11,0.0,2009,10009633,Nov
12937,11,0.0,2009,10025251,Nov
12938,11,0.0,2009,10022750,Nov
12939,11,0.0,2009,10022456,Nov
12940,11,0.0,2009,10021222,Nov
12941,11,0.0,2009,10015011,Nov
12942,11,0.0,2009,10021139,Nov
12943,11,0.0,2009,10019909,Nov
12944,11,0.0,2009,10022490,Nov
12945,11,0.0,2009,10025036,Nov
12946,11,0.0,2009,10020915,Nov
12947,11,0.0,2009,10022470,Nov
12948,11,0.0,2009,10026299,Nov
12949,11,0.0,2009,10009653,Nov
12950,11,0.0,2009,10023964,Nov
12951,11,0.0,2009,10027119,Nov
12952,11,0.0,2009,10026606,Nov
12953,11,0.0,2009,10009657,Nov
12954,11,0.0,2009,10023003,Nov
12955,11,0.0,2009,10000472,Nov
12956,11,0.0,2009,10015793,Nov
12957,11,0.0,2009,10024725,Nov
12958,11,0.0,2009,10018665,Nov
12959,11,0.0,2009,10021936,Nov
12960,11,0.0,2009,10014238,Nov
12961,11,0.0,2009,10009645,Nov
12962,11,0.0,2009,10025575,Nov
12963,11,0.0,2009,10009907,Nov
12964,11,0.0,2009,10024550,Nov
12965,11,0.0,2009,10009669,Nov
12966,11,0.0,2009,10023241,Nov
12967,11,0.0,2009,10014471,Nov
12968,11,0.0,2009,10017638,Nov
12969,11,0.0,2009,10024034,Nov
12970,11,0.0,2009,10025252,Nov
12971,11,0.0,2009,10000460,Nov
12972,11,0.0,2009,10021986,Nov
12973,11,0.0,2009,10022962,Nov
12974,11,0.0,2009,10016549,Nov
12975,11,0.0,2009,10002244,Nov
12976,11,0.0,2009,10024270,Nov
12977,11,0.0,2009,10025237,Nov
12978,11,0.0,2009,10007121,Nov
12979,11,0.0,2009,10025791,Nov
12980,11,0.0,2009,10027370,Nov
12981,11,0.0,2009,10002765,Nov
12982,11,0.0,2009,10012425,Nov
12983,11,0.0,2009,10025264,Nov
12984,11,0.0,2009,10019410,Nov
12985,11,0.0,2009,10005006,Nov
12986,11,0.0,2009,10026294,Nov
12987,11,0.0,2009,10025032,Nov
12988,11,0.0,2009,10019942,Nov
12989,11,0.0,2009,10020192,Nov
12990,11,0.0,2009,10002506,Nov
12991,11,0.0,2009,10000461,Nov
12992,11,0.0,2009,10022687,Nov
12993,11,0.0,2009,10012422,Nov
12994,11,0.0,2009,10024016,Nov
12995,11,0.0,2009,10020962,Nov
12996,11,0.0,2009,10009652,Nov
12997,11,0.0,2009,10011979,Nov
12998,11,0.0,2009,10021736,Nov
12999,11,0.0,2009,10020449,Nov
13000,11,0.0,2009,10026868,Nov
13001,11,0.0,2009,10024248,Nov
13002,11,0.0,2009,10021911,Nov
13003,11,0.0,2009,10020927,Nov
13004,11,0.0,2009,10023538,Nov
13005,11,0.0,2009,10009356,Nov
13006,11,0.0,2009,10025022,Nov
13007,11,0.0,2009,10013238,Nov
13008,11,0.0,2009,10021223,Nov
13009,11,0.0,2009,10018871,Nov
13010,11,0.0,2009,10025063,Nov
13011,11,0.0,2009,10020184,Nov
13012,11,0.0,2009,10025241,Nov
13013,11,0.0,2009,10025024,Nov
13014,11,0.0,2009,10021184,Nov
13015,11,0.0,2009,10009623,Nov
13016,11,0.0,2009,10002746,Nov
13017,11,0.0,2009,10024999,Nov
13018,11,0.0,2009,10007268,Nov
13019,11,0.0,2009,10006805,Nov
13020,11,0.0,2009,10013252,Nov
13021,11,0.0,2009,10016303,Nov
13022,11,0.0,2009,10011724,Nov
13023,11,0.0,2009,10021575,Nov
13024,11,0.0,2009,10020256,Nov
13025,11,0.0,2009,10018890,Nov
13026,11,0.0,2009,10024246,Nov
13027,11,0.0,2009,10025039,Nov
13028,11,0.0,2009,10010855,Nov
13029,11,0.0,2009,10022978,Nov
13030,11,0.0,2009,10026291,Nov
13031,11,0.0,2009,10025515,Nov
13032,11,0.0,2009,10025288,Nov
13033,11,0.0,2009,10020909,Nov
13034,11,0.0,2009,10019617,Nov
13035,11,0.0,2009,10021270,Nov
13036,11,0.0,2009,10017314,Nov
13037,11,0.0,2009,10023760,Nov
13038,11,0.0,2009,10002154,Nov
13039,11,0.0,2009,10021380,Nov
13040,11,0.0,2009,10027053,Nov
13041,11,0.0,2009,10026268,Nov
13042,11,0.0,2009,10025758,Nov
13043,11,0.0,2009,10016780,Nov
13044,11,0.0,2009,10021297,Nov
13045,11,0.0,2009,10025239,Nov
13046,11,0.0,2009,10000474,Nov
13047,11,0.0,2009,10010923,Nov
13048,11,0.0,2009,10011923,Nov
13049,11,0.0,2009,10011499,Nov
13050,11,0.0,2009,10025246,Nov
13051,11,0.0,2009,10021203,Nov
13052,11,0.0,2009,10021286,Nov
13053,11,0.0,2009,10020864,Nov
13054,11,0.0,2009,10009156,Nov
13055,11,0.0,2009,10006919,Nov
13056,11,0.0,2009,10017290,Nov
13057,11,0.0,2009,10020849,Nov
13058,11,0.0,2009,10014810,Nov
13059,11,0.0,2009,10002136,Nov
13060,11,0.0,2009,10003857,Nov
13061,11,0.0,2009,10020281,Nov
13062,11,0.0,2009,10021305,Nov
13063,11,0.0,2009,10021107,Nov
13064,11,0.0,2009,10024477,Nov
13065,11,0.0,2009,10027572,Nov
13066,11,0.0,2009,10024022,Nov
13067,11,0.0,2009,10006917,Nov
13068,11,0.0,2009,10013052,Nov
13069,11,0.0,2009,10025247,Nov
13070,11,0.0,2009,10005236,Nov
13071,11,0.0,2009,10019682,Nov
13072,11,0.0,2009,10020388,Nov
13073,11,0.0,2009,10016784,Nov
13074,11,0.0,2009,10007536,Nov
13075,11,0.0,2009,10007253,Nov
13076,11,0.0,2009,10015956,Nov
13077,11,0.0,2009,10007866,Nov
13078,11,0.0,2009,10002150,Nov
13079,11,0.0,2009,10025298,Nov
13080,11,0.0,2009,10005861,Nov
13081,11,0.0,2009,10013670,Nov
13082,11,0.0,2009,10020491,Nov
13083,11,0.0,2009,10011089,Nov
13084,11,0.0,2009,10023780,Nov
13085,11,0.0,2009,10020364,Nov
13086,11,0.0,2009,10025062,Nov
13087,11,0.0,2009,10021668,Nov
13088,11,0.0,2009,10002137,Nov
13089,11,0.0,2009,10020390,Nov
13090,11,0.0,2009,10011842,Nov
13091,11,0.0,2009,10019420,Nov
13092,11,0.0,2009,10024499,Nov
13093,11,0.0,2009,10024704,Nov
13094,11,0.0,2009,10013426,Nov
13095,11,0.0,2009,10027583,Nov
13096,11,0.0,2009,10009654,Nov
13097,11,0.0,2009,10002501,Nov
13098,11,0.0,2009,10023703,Nov
13099,11,0.0,2009,10002709,Nov
13100,11,0.0,2009,10008381,Nov
13101,11,0.0,2009,10025771,Nov
13102,11,0.0,2009,10022746,Nov
13103,11,0.0,2009,10023022,Nov
13104,11,0.0,2009,10002115,Nov
13105,11,0.0,2009,10013899,Nov
13106,11,0.0,2009,10021459,Nov
13107,11,0.0,2009,10006983,Nov
13108,11,0.0,2009,10018129,Nov
13109,11,0.0,2009,10024541,Nov
13110,11,0.0,2009,10013039,Nov
13111,11,0.0,2009,10015886,Nov
13112,11,0.0,2009,10009660,Nov
13113,11,0.0,2009,10023757,Nov
13114,11,0.0,2009,10027575,Nov
13115,11,0.0,2009,10011093,Nov
13116,11,0.0,2009,10009672,Nov
13117,11,0.0,2009,10008602,Nov
13118,11,0.0,2009,10013870,Nov
13119,11,0.0,2009,10026055,Nov
13120,11,0.0,2009,10011821,Nov
13121,11,0.0,2009,10015030,Nov
13122,11,0.0,2009,10007258,Nov
13123,11,0.0,2009,10018363,Nov
13124,11,0.0,2009,10019150,Nov
13125,11,0.0,2009,10006836,Nov
13126,11,0.0,2009,10025037,Nov
13127,11,0.0,2009,10010974,Nov
13128,11,0.0,2009,10019066,Nov
13129,11,0.0,2009,10014779,Nov
13130,11,0.0,2009,10025238,Nov
13131,11,0.0,2009,10021804,Nov
13132,11,0.0,2009,10004602,Nov
13133,11,0.0,2009,10002140,Nov
13134,11,0.0,2009,10025302,Nov
13135,11,0.0,2009,10002161,Nov
13136,11,0.0,2009,10021494,Nov
13137,11,0.0,2009,10011546,Nov
13138,11,0.0,2009,10025291,Nov
13139,11,0.0,2009,10011600,Nov
13140,11,0.0,2009,10027356,Nov
13141,11,0.0,2009,10011360,Nov
13142,11,0.0,2009,10018885,Nov
13143,11,0.0,2009,10009643,Nov
13144,11,0.0,2009,10020492,Nov
13145,11,0.0,2009,10017576,Nov
13146,11,0.0,2009,10010970,Nov
13147,11,0.0,2009,10011623,Nov
13148,11,0.0,2009,10018868,Nov
13149,11,0.0,2009,10020193,Nov
13150,11,0.0,2009,10019952,Nov
13151,11,0.0,2009,10013061,Nov
13152,11,0.0,2009,10002142,Nov
13153,11,0.0,2009,10007183,Nov
13154,11,0.0,2009,10025296,Nov
13155,11,0.0,2009,10006916,Nov
13156,11,0.0,2009,10000473,Nov
13157,11,0.0,2009,10017307,Nov
13158,11,0.0,2009,10010717,Nov
13159,11,0.0,2009,10000457,Nov
13160,11,0.0,2009,10019105,Nov
13161,11,0.0,2009,10005922,Nov
13162,11,0.0,2009,10002240,Nov
13163,11,0.0,2009,10027348,Nov
13164,11,0.0,2009,10012158,Nov
13165,11,0.0,2009,10024915,Nov
13166,11,0.0,2009,10008893,Nov
13167,11,0.0,2009,10010832,Nov
13168,11,0.0,2009,10007577,Nov
13169,11,0.0,2009,10025814,Nov
13170,11,0.0,2009,10021411,Nov
13171,11,0.0,2009,10022764,Nov
13172,11,0.0,2009,10020446,Nov
13173,11,0.0,2009,10019400,Nov
13174,11,0.0,2009,10020306,Nov
13175,11,0.0,2009,10002139,Nov
13176,11,0.0,2009,10002117,Nov
13177,11,0.0,2009,10010882,Nov
13178,11,0.0,2009,10014059,Nov
13179,11,0.0,2009,10025300,Nov
13180,11,0.0,2009,10013376,Nov
13181,11,0.0,2009,10020239,Nov
13182,11,0.0,2009,10021232,Nov
13183,11,45.468,2009,10013871,Nov
13184,11,-595.5872,2009,10000462,Nov
13185,11,10.8376,2009,10025305,Nov
13186,11,25.6512,2009,10025769,Nov
13187,11,30.7476,2009,10021575,Nov
13188,11,28.6464,2009,10006846,Nov
13189,11,35.8904,2009,10002139,Nov
13190,11,46.278,2009,10009606,Nov
13191,11,48.653999999999996,2009,10007355,Nov
13192,11,46.9144,2009,10025241,Nov
13193,11,48.622,2009,10025250,Nov
13194,11,51.1336,2009,10007122,Nov
13195,11,64.1088,2009,10002115,Nov
13196,11,91.4544,2009,10000455,Nov
13197,11,84.5568,2009,10019682,Nov
13198,11,87.5012,2009,10002117,Nov
13199,11,98.9664,2009,10011821,Nov
13200,11,124.1676,2009,10016780,Nov
13201,11,122.3456,2009,10023516,Nov
13202,11,112.1204,2009,10025583,Nov
13203,11,116.5548,2009,10007258,Nov
13204,11,121.7712,2009,10020390,Nov
13205,11,131.5232,2009,10019469,Nov
13206,11,137.9328,2009,10024704,Nov
13207,11,154.4736,2009,10002137,Nov
13208,11,177.1744,2009,10012023,Nov
13209,11,159.1416,2009,10024916,Nov
13210,11,185.692,2009,10025038,Nov
13211,11,178.296,2009,10025771,Nov
13212,11,180.5224,2009,10018352,Nov
13213,11,213.8292,2009,10012369,Nov
13214,11,185.2972,2009,10010698,Nov
13215,11,187.81799999999998,2009,10012422,Nov
13216,11,226.1088,2009,10020849,Nov
13217,11,212.19799999999998,2009,10018129,Nov
13218,11,215.5836,2009,10023003,Nov
13219,11,220.3768,2009,10016564,Nov
13220,11,261.6192,2009,10002501,Nov
13221,11,252.0128,2009,10002520,Nov
13222,11,245.7044,2009,10014810,Nov
13223,11,274.8224,2009,10009660,Nov
13224,11,281.014,2009,10009645,Nov
13225,11,322.5352,2009,10011724,Nov
13226,11,343.5328,2009,10022746,Nov
13227,11,358.3632,2009,10013252,Nov
13228,11,325.6616,2009,10027370,Nov
13229,11,326.6368,2009,10000473,Nov
13230,11,355.5064,2009,10020256,Nov
13231,11,368.2392,2009,10020662,Nov
13232,11,397.8356,2009,10024915,Nov
13233,11,399.0592,2009,10024743,Nov
13234,11,406.9436,2009,10009156,Nov
13235,11,466.5024,2009,10007866,Nov
13236,11,434.1388,2009,10002142,Nov
13237,11,455.9136,2009,10005861,Nov
13238,11,547.4088,2009,10020492,Nov
13239,11,471.1964,2009,10016549,Nov
13240,11,532.9688,2009,10025791,Nov
13241,11,487.6644,2009,10013039,Nov
13242,11,586.1268,2009,10021184,Nov
13243,11,503.3596,2009,10025021,Nov
13244,11,507.84,2009,10009654,Nov
13245,11,537.2064,2009,10009907,Nov
13246,11,642.7404,2009,10021350,Nov
13247,11,553.7664,2009,10024034,Nov
13248,11,602.8116,2009,10017072,Nov
13249,11,615.802,2009,10013232,Nov
13250,11,616.5012,2009,10020239,Nov
13251,11,632.5092,2009,10012226,Nov
13252,11,635.8488,2009,10025549,Nov
13253,11,684.6816,2009,10012235,Nov
13254,11,663.596,2009,10026078,Nov
13255,11,741.8784,2009,10018867,Nov
13256,11,762.4408,2009,10015030,Nov
13257,11,780.8592,2009,10015793,Nov
13258,11,820.56,2009,10024477,Nov
13259,11,821.0784,2009,10007566,Nov
13260,11,830.1528,2009,10017314,Nov
13261,11,842.7476,2009,10020388,Nov
13262,11,876.944,2009,10010974,Nov
13263,11,888.4164,2009,10008134,Nov
13264,11,911.8948,2009,10004602,Nov
13265,11,1079.8056,2009,10022490,Nov
13266,11,1010.4768,2009,10016303,Nov
13267,11,1019.6360000000001,2009,10013061,Nov
13268,11,1069.8404,2009,10018890,Nov
13269,11,1120.652,2009,10010881,Nov
13270,11,1267.2088,2009,10017553,Nov
13271,11,1326.3156,2009,10010969,Nov
13272,11,1169.0992,2009,10018868,Nov
13273,11,1430.0712,2009,10020684,Nov
13274,11,1466.9856,2009,10026843,Nov
13275,11,1494.9252,2009,10024919,Nov
13276,11,1276.8864,2009,10021175,Nov
13277,11,1293.6212,2009,10004255,Nov
13278,11,1309.8132,2009,10024499,Nov
13279,11,1394.1588,2009,10025251,Nov
13280,11,1441.4744,2009,10023513,Nov
13281,11,1491.2648,2009,10021286,Nov
13282,11,1492.5988,2009,10009633,Nov
13283,11,1765.638,2009,10015886,Nov
13284,11,1708.9592,2009,10021380,Nov
13285,11,1593.7988,2009,10019909,Nov
13286,11,1902.2796,2009,10026055,Nov
13287,11,1635.392,2009,10021270,Nov
13288,11,1889.9920000000002,2009,10013127,Nov
13289,11,1896.5544,2009,10022168,Nov
13290,11,2091.0528,2009,10023760,Nov
13291,11,1788.3236,2009,10020281,Nov
13292,11,1804.4236,2009,10025237,Nov
13293,11,2138.1839999999997,2009,10024255,Nov
13294,11,2126.0824,2009,10026606,Nov
13295,11,1905.6879999999999,2009,10014495,Nov
13296,11,1911.576,2009,10010970,Nov
13297,11,2307.5604,2009,10021736,Nov
13298,11,2313.1116,2009,10014238,Nov
13299,11,2244.8504,2009,10020449,Nov
13300,11,2047.5428,2009,10017828,Nov
13301,11,2141.4288,2009,10021179,Nov
13302,11,2144.5384,2009,10002506,Nov
13303,11,2576.7288,2009,10013052,Nov
13304,11,2237.4124,2009,10011089,Nov
13305,11,2277.6992,2009,10013472,Nov
13306,11,2282.2532,2009,10021641,Nov
13307,11,2697.9992,2009,10015956,Nov
13308,11,2498.3712,2009,10021470,Nov
13309,11,2837.8296,2009,10022755,Nov
13310,11,2430.3732,2009,10007564,Nov
13311,11,2663.5104,2009,10000474,Nov
13312,11,2806.4256,2009,10007183,Nov
13313,11,2718.3976,2009,10011360,Nov
13314,11,3201.9408,2009,10025252,Nov
13315,11,3375.756,2009,10019410,Nov
13316,11,3440.2536,2009,10015011,Nov
13317,11,3444.3576,2009,10021494,Nov
13318,11,3324.3912,2009,10025287,Nov
13319,11,3047.96,2009,10015824,Nov
13320,11,3058.2916,2009,10025304,Nov
13321,11,3180.0812,2009,10026522,Nov
13322,11,3340.6848,2009,10011499,Nov
13323,11,3431.3568,2009,10025814,Nov
13324,11,3862.3936,2009,10013188,Nov
13325,11,3494.5924,2009,10005810,Nov
13326,11,3930.7488,2009,10009642,Nov
13327,11,4019.8368,2009,10002709,Nov
13328,11,4477.304,2009,10002150,Nov
13329,11,4667.5008,2009,10025296,Nov
13330,11,4807.4472,2009,10025288,Nov
13331,11,4116.816,2009,10012600,Nov
13332,11,4383.7152,2009,10003857,Nov
13333,11,4248.5508,2009,10025285,Nov
13334,11,4440.6048,2009,10006916,Nov
13335,11,5280.3252,2009,10012158,Nov
13336,11,4688.1912,2009,10019388,Nov
13337,11,4755.5812,2009,10009657,Nov
13338,11,4970.5484,2009,10011732,Nov
13339,11,5653.2944,2009,10009662,Nov
13340,11,5916.976,2009,10009652,Nov
13341,11,5279.236,2009,10011923,Nov
13342,11,5999.0424,2009,10011198,Nov
13343,11,5651.0688,2009,10006093,Nov
13344,11,6225.5544,2009,10023780,Nov
13345,11,6442.331999999999,2009,10007123,Nov
13346,11,5766.6704,2009,10022978,Nov
13347,11,6939.27,2009,10025248,Nov
13348,11,6708.9672,2009,10002765,Nov
13349,11,6720.4072,2009,10022687,Nov
13350,11,6302.6016,2009,10020915,Nov
13351,11,6265.3104,2009,10000460,Nov
13352,11,6354.3204,2009,10006917,Nov
13353,11,6368.1848,2009,10020909,Nov
13354,11,6375.0019999999995,2009,10013341,Nov
13355,11,6623.2364,2009,10020192,Nov
13356,11,7976.124,2009,10022750,Nov
13357,11,7808.528,2009,10025269,Nov
13358,11,6949.8548,2009,10025552,Nov
13359,11,8200.9692,2009,10013899,Nov
13360,11,7185.062,2009,10000458,Nov
13361,11,7406.2116,2009,10025239,Nov
13362,11,8522.4776,2009,10020962,Nov
13363,11,8120.2272,2009,10010882,Nov
13364,11,9106.6664,2009,10024248,Nov
13365,11,8068.768,2009,10020491,Nov
13366,11,8110.0668,2009,10019678,Nov
13367,11,8159.388000000001,2009,10021297,Nov
13368,11,8254.2676,2009,10027583,Nov
13369,11,8419.2696,2009,10025515,Nov
13370,11,10081.2492,2009,10017576,Nov
13371,11,10699.7652,2009,10017585,Nov
13372,11,9793.44,2009,10002240,Nov
13373,11,9894.0096,2009,10021418,Nov
13374,11,11190.8304,2009,10019617,Nov
13375,11,11040.483999999999,2009,10026581,Nov
13376,11,11370.892,2009,10013765,Nov
13377,11,11838.8412,2009,10000461,Nov
13378,11,10135.088,2009,10023241,Nov
13379,11,10339.42,2009,10020927,Nov
13380,11,10437.5932,2009,10009643,Nov
13381,11,12206.7192,2009,10018885,Nov
13382,11,11300.6208,2009,10021804,Nov
13383,11,11432.9596,2009,10018871,Nov
13384,11,13434.0444,2009,10020445,Nov
13385,11,13491.3064,2009,10016784,Nov
13386,11,13570.6688,2009,10000466,Nov
13387,11,14230.7388,2009,10010855,Nov
13388,11,12129.0224,2009,10019900,Nov
13389,11,14598.792,2009,10021911,Nov
13390,11,12720.2052,2009,10025037,Nov
13391,11,14418.2896,2009,10025758,Nov
13392,11,13054.9748,2009,10014779,Nov
13393,11,14814.2072,2009,10025284,Nov
13394,11,15509.7384,2009,10025778,Nov
13395,11,14531.903999999999,2009,10011842,Nov
13396,11,14135.1928,2009,10011093,Nov
13397,11,16021.2312,2009,10008593,Nov
13398,11,14312.6056,2009,10025300,Nov
13399,11,17447.724,2009,10007253,Nov
13400,11,16915.028000000002,2009,10025299,Nov
13401,11,17068.428,2009,10018665,Nov
13402,11,16014.7712,2009,10020864,Nov
13403,11,18884.0808,2009,10024725,Nov
13404,11,19778.9364,2009,10005236,Nov
13405,11,16866.9856,2009,10002136,Nov
13406,11,20740.6872,2009,10021668,Nov
13407,11,20508.7584,2009,10025302,Nov
13408,11,21545.3472,2009,10015275,Nov
13409,11,23105.1096,2009,10021936,Nov
13410,11,26263.1592,2009,10020639,Nov
13411,11,22788.4736,2009,10013670,Nov
13412,11,22833.8572,2009,10021459,Nov
13413,11,23201.158,2009,10015325,Nov
13414,11,26731.6088,2009,10009679,Nov
13415,11,23647.2844,2009,10024010,Nov
13416,11,27260.9688,2009,10024246,Nov
13417,11,28507.6584,2009,10020868,Nov
13418,11,27797.0472,2009,10002140,Nov
13419,11,26536.3872,2009,10027356,Nov
13420,11,27884.9184,2009,10025062,Nov
13421,11,30291.8304,2009,10020364,Nov
13422,11,28904.9568,2009,10027572,Nov
13423,11,28146.2868,2009,10011546,Nov
13424,11,33442.9128,2009,10019150,Nov
13425,11,35594.8528,2009,10026299,Nov
13426,11,34557.8128,2009,10000502,Nov
13427,11,40733.7768,2009,10019942,Nov
13428,11,43927.9308,2009,10026268,Nov
13429,11,39317.4236,2009,10000472,Nov
13430,11,41226.7088,2009,10019664,Nov
13431,11,41272.8192,2009,10013509,Nov
13432,11,47906.2376,2009,10026291,Nov
13433,11,52741.26,2009,10023489,Nov
13434,11,54633.42,2009,10020193,Nov
13435,11,47491.0256,2009,10011623,Nov
13436,11,56085.8688,2009,10021222,Nov
13437,11,58240.7172,2009,10010923,Nov
13438,11,64465.9128,2009,10007536,Nov
13439,11,65003.4612,2009,10005006,Nov
13440,11,55793.4828,2009,10025063,Nov
13441,11,60274.992,2009,10021203,Nov
13442,11,71828.37,2009,10024022,Nov
13443,11,63340.0128,2009,10018363,Nov
13444,11,66029.7432,2009,10008602,Nov
13445,11,79466.7888,2009,10027381,Nov
13446,11,71098.0608,2009,10014471,Nov
13447,11,81037.9836,2009,10022167,Nov
13448,11,75413.04400000001,2009,10008381,Nov
13449,11,102389.886,2009,10006836,Nov
13450,11,92280.6644,2009,10023275,Nov
13451,11,113553.252,2009,10017638,Nov
13452,11,105387.3792,2009,10025575,Nov
13453,11,102056.244,2009,10025291,Nov
13454,11,119921.8068,2009,10024270,Nov
13455,11,124465.248,2009,10011979,Nov
13456,11,127317.2688,2009,10025238,Nov
13457,11,110231.1248,2009,10020663,Nov
13458,11,152185.4028,2009,10009653,Nov
13459,11,131528.7016,2009,10019066,Nov
13460,11,154181.6132,2009,10024999,Nov
13461,11,164069.44199999998,2009,10015789,Nov
13462,11,167616.8424,2009,10010935,Nov
13463,11,200314.8576,2009,10002161,Nov
13464,11,326356.2644,2009,10023471,Nov
13465,11,497716.50399999996,2009,10002154,Nov
13466,11,546380.1524,2009,10006919,Nov
13467,11,1004389.1712,2009,10025039,Nov
13468,12,506.67,2009,10020662,Dec
13469,12,545.0,2009,10023003,Dec
13470,12,1034.15,2009,10020927,Dec
13471,12,14066.21,2009,10021297,Dec
13472,12,0.0,2009,10015325,Dec
13473,12,0.0,2009,10025305,Dec
13474,12,0.0,2009,10025269,Dec
13475,12,0.0,2009,10022755,Dec
13476,12,0.0,2009,10017072,Dec
13477,12,0.0,2009,10020445,Dec
13478,12,0.0,2009,10017036,Dec
13479,12,0.0,2009,10023275,Dec
13480,12,0.0,2009,10008593,Dec
13481,12,0.0,2009,10023471,Dec
13482,12,0.0,2009,10023516,Dec
13483,12,0.0,2009,10022167,Dec
13484,12,0.0,2009,10027381,Dec
13485,12,0.0,2009,10006093,Dec
13486,12,0.0,2009,10004255,Dec
13487,12,0.0,2009,10026581,Dec
13488,12,0.0,2009,10025284,Dec
13489,12,0.0,2009,10023489,Dec
13490,12,0.0,2009,10019678,Dec
13491,12,0.0,2009,10026522,Dec
13492,12,0.0,2009,10025287,Dec
13493,12,0.0,2009,10020639,Dec
13494,12,0.0,2009,10007591,Dec
13495,12,0.0,2009,10025038,Dec
13496,12,0.0,2009,10024010,Dec
13497,12,0.0,2009,10025248,Dec
13498,12,0.0,2009,10018580,Dec
13499,12,0.0,2009,10026006,Dec
13500,12,0.0,2009,10019897,Dec
13501,12,0.0,2009,10007123,Dec
13502,12,0.0,2009,10025021,Dec
13503,12,0.0,2009,10010914,Dec
13504,12,0.0,2009,10026078,Dec
13505,12,0.0,2009,10000466,Dec
13506,12,0.0,2009,10019388,Dec
13507,12,0.0,2009,10020663,Dec
13508,12,0.0,2009,10025778,Dec
13509,12,0.0,2009,10013188,Dec
13510,12,0.0,2009,10015275,Dec
13511,12,0.0,2009,10020662,Dec
13512,12,0.0,2009,10026336,Dec
13513,12,0.0,2009,10016807,Dec
13514,12,0.0,2009,10025249,Dec
13515,12,0.0,2009,10010935,Dec
13516,12,0.0,2009,10007566,Dec
13517,12,0.0,2009,10008134,Dec
13518,12,0.0,2009,10009633,Dec
13519,12,0.0,2009,10025251,Dec
13520,12,0.0,2009,10018644,Dec
13521,12,0.0,2009,10022750,Dec
13522,12,0.0,2009,10022456,Dec
13523,12,0.0,2009,10021222,Dec
13524,12,0.0,2009,10013232,Dec
13525,12,0.0,2009,10015011,Dec
13526,12,0.0,2009,10022490,Dec
13527,12,0.0,2009,10010912,Dec
13528,12,0.0,2009,10020915,Dec
13529,12,0.0,2009,10026299,Dec
13530,12,0.0,2009,10011732,Dec
13531,12,0.0,2009,10009653,Dec
13532,12,0.0,2009,10023964,Dec
13533,12,0.0,2009,10027119,Dec
13534,12,0.0,2009,10026606,Dec
13535,12,0.0,2009,10018628,Dec
13536,12,0.0,2009,10009657,Dec
13537,12,0.0,2009,10023003,Dec
13538,12,0.0,2009,10000472,Dec
13539,12,0.0,2009,10020914,Dec
13540,12,0.0,2009,10011734,Dec
13541,12,0.0,2009,10025508,Dec
13542,12,0.0,2009,10024725,Dec
13543,12,0.0,2009,10009639,Dec
13544,12,0.0,2009,10007564,Dec
13545,12,0.0,2009,10018665,Dec
13546,12,0.0,2009,10021936,Dec
13547,12,0.0,2009,10014238,Dec
